RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
13716,Santa Fe Springs,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2945,148400,149000,149100,148800,148500,148100,147700,147500,147200,147100,147600,148300,148500,148000,147500,147400,147700,147800,147700,147800,148400,149600,150900,152000,153000,153400,153500,153800,154400,155200,156500,158000,159400,160200,160700,161300,162000,162800,163800,164800,165900,167000,167700,167900,168700,170000,171700,172700,173300,173900,174700,175200,175400,175900,177100,178800,180800,183000,185600,188000,190000,192400,195500,198600,201000,202800,204800,206800,208200,209800,212000,214300,216800,219800,222600,224900,227700,231500,235700,239900,244600,249300,253800,258200,262800,267100,271700,276400,281100,287000,293200,298300,303500,309900,315800,322000,328800,336500,344600,353800,362700,370700,377800,385300,393600,401700,408900,416100,423200,429900,435400,441600,449700,457900,464300,470000,473600,475300,478000,480700,483900,488500,494200,498200,499600,497500,494500,492800,491600,490700,492000,493500,493800,492800,490100,485500,480500,475800,471500,466500,458100,447600,435900,424300,413500,402500,390000,379300,372300,366400,360400,354200,348000,342600,337900,332600,326300,319800,313900,309400,306000,304300,303900,304500,306500,309200,311200,313300,315000,315400,317000,319300,320100,319800,318700,317000,315800,314700,313300,311800,310800,309800,308800,306900,303800,300900,299500,298600,298100,297600,296200,295100,297200,302700,308700,312300,314800,317100,318600,320000,322200,325100,328500,332900,336500,338900,341800,346700,351100,354600,358400,362600,366600,370700,375400,379300,381300,382300,384100,386900,389900,391600,392300,392700,393200,395200,398900,403100,406600,409900,413000,415700,418200,419900,421700,424700,428300,431000,433300,435100,437400,439800,440300,439200,439300,441100,443700,445900,447600,448800,451000,453600,456300,458900,460000,461200,464900,470200,474300,478400,480800,481300,481800
118895,West Puente Valley,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2969,136000,135100,134700,134600,134500,134400,134400,134600,135100,135600,136100,136600,137000,137000,136900,136200,134800,133900,133500,133200,133800,134800,135300,135200,135400,135800,135800,136400,137000,137400,138100,138700,138400,138200,138300,138700,139400,140500,141500,142500,143400,144400,145500,147000,148500,150000,151500,152800,153700,154800,156100,157500,158800,159600,160000,160300,161100,162800,164600,166000,167500,169400,170800,171800,173000,174700,176500,178300,179900,181700,184200,187400,190500,193300,196100,199200,202600,206000,209300,212800,216900,221100,225000,229200,233500,236900,239400,241600,244500,248500,253200,258100,262900,267900,272900,277800,283400,290700,299300,308900,318300,326100,332600,339200,346600,353500,359700,366300,373000,379400,387100,395000,402000,409000,416400,423600,429500,432900,435800,439700,443600,447500,452700,457700,460600,462100,463300,463900,463300,463000,464600,466000,466100,465100,463300,460600,456900,452800,448400,441800,431700,421000,410000,398500,387600,377100,363000,349000,339000,331100,322700,314800,306500,298400,291300,284200,276700,268700,262200,258500,257000,255700,254600,253300,256100,263700,271400,274800,276400,278000,280700,281700,281100,280800,281600,282500,282100,279500,275600,273000,271500,270500,268800,267000,264400,261900,260000,260400,261800,261300,260900,263800,267900,271200,274900,277600,279000,280000,281700,284700,288400,292500,295400,298400,303000,310000,318200,326700,333400,338600,341900,343800,344900,346200,347600,348900,350400,351900,352600,355000,359900,364600,368500,369400,367900,367500,370000,372900,375500,377200,378300,379600,381700,383900,385700,387900,391200,395200,399200,402000,404200,406600,409600,412100,413700,414800,416500,419800,423000,424600,426800,430700,435100,438700,441300,442700,444900,448300,452000,455200,456700,458200,460700
37688,Calabasas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3009,357500,356900,356000,356300,355600,355100,354900,356100,358100,359900,361600,364800,365500,361400,356500,354600,355200,359200,365100,371500,379900,388500,394300,396700,396800,397000,403200,414300,424900,430200,433300,436500,439200,442600,447500,452600,460200,470600,476000,472900,468200,467800,469300,470000,468500,465800,465600,472300,482500,493900,507400,520000,529900,533200,531900,532200,537800,542700,548300,549900,547900,544300,539900,535900,535800,536800,539600,544400,550600,556900,561400,562800,563800,566600,573300,583000,593500,604700,616300,625900,633000,640900,650800,660900,672700,683800,693800,705800,719300,733200,745700,757900,772400,786000,796700,812500,834500,854100,870600,885400,895700,900200,903400,907900,915400,929000,948100,965600,977800,988300,996200,1003000,1012900,1032200,1060100,1089200,1105800,1116400,1118100,1114100,1110900,1119800,1124400,1123000,1124400,1132600,1134400,1127500,1114100,1100900,1096700,1098400,1100700,1095800,1087800,1076900,1064100,1049000,1037600,1025600,1009500,991100,977400,965600,951500,941600,941200,941000,934600,923900,914500,908700,905200,899000,891400,882900,872300,858300,849600,845200,839900,828400,814500,803500,810000,824300,831600,826900,822200,820700,823300,826200,826900,824600,822800,822500,821100,822900,821300,820000,822600,828300,823200,815000,806700,803100,798600,793600,788000,786100,783200,786200,794900,799400,796900,793600,796400,810000,827000,841500,851600,859600,871900,882000,885400,895400,908500,923900,952600,983900,1001200,1007500,1002300,988600,989300,1005900,1022100,1022300,1016400,1015800,1013200,1009800,1013700,1018600,1019300,1022300,1020400,1016000,1008900,1001200,998700,997600,993400,988300,986700,989600,992600,991600,991700,993000,993200,994400,1002700,1012000,1015800,1011300,1008400,1016200,1032600,1043900,1053000,1062800,1072000,1083500,1099800,1113000,1119800,1122100,1127900,1139200,1155300,1170500,1179500
118694,Valinda,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3045,139300,137600,136400,136300,136400,136000,135400,135700,136400,136800,137400,138100,138600,138800,139100,138800,137800,137100,137500,138000,138300,139000,139600,140000,140500,141500,142300,142400,142400,142700,143000,143200,142900,142600,142900,143700,144500,145400,145900,146200,146900,147700,148700,150100,151600,152900,154200,154700,155200,156400,158200,160300,162300,163500,164200,164900,166400,168300,170300,172200,174700,177200,179200,180300,181100,182400,183600,185100,187700,191100,193900,196700,199200,200800,202300,205900,210700,215200,218800,221600,223700,226100,229500,233900,237900,241700,245000,247400,249700,253500,258600,263800,269200,274600,280600,287400,294600,302300,311200,321200,330700,338800,345700,352400,358600,365100,370300,375000,380800,388200,395700,402900,410000,416900,424600,433500,441300,445600,448400,451400,454700,458700,462600,464600,465600,467000,468600,469400,468300,466300,466200,467500,467800,466500,464600,462000,458300,453600,448700,442300,432200,421100,409900,399300,388900,378400,365300,353600,345000,337600,329700,322000,313800,306000,299000,292400,285400,278400,271900,267200,264000,261300,259700,258300,264000,275100,284800,287600,289700,291600,295000,296700,296200,294700,293600,293700,293700,291700,288900,286700,283900,281300,280700,281000,280400,280500,281100,281100,279000,275800,273200,273900,277100,281100,283300,284600,286400,288800,291700,295700,299300,301500,304700,309100,313500,318600,325100,332200,338800,343900,346800,348700,350500,351900,353600,357200,361300,364200,366200,369000,371900,374100,375300,375500,375200,376700,381600,386000,388500,390700,393000,394200,395900,398000,399900,402100,404500,407200,410300,413600,417100,419400,422300,425200,426900,427200,429500,433000,435500,436200,436700,439000,442800,447000,449700,452100,455900,461000,464500,467600,469900,472600,474500
21778,Hawaiian Gardens,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3145,110600,110600,110200,108700,107200,106400,106300,106400,106800,107000,107100,107900,109000,109500,110300,112300,114500,115400,115500,116700,119000,121400,122900,123500,123300,123800,124300,124500,124100,124600,125800,126900,126900,126400,126200,126600,127200,127800,128500,129300,130000,129900,129400,129200,129200,129500,130300,131400,132200,132500,133400,134700,135800,136700,137900,138600,139500,141100,144000,147000,148900,149900,150800,152200,153300,153800,154300,156000,158100,160000,161500,162400,163500,165200,167300,169600,172300,175300,178300,181000,183200,185200,187300,189600,191700,193100,193900,195200,198200,203000,208400,213400,220200,229000,237000,245200,256900,270900,283300,293000,302100,311500,319300,325300,329200,333600,339800,346500,351300,355200,359100,363500,369500,377000,384600,392500,400500,405500,407100,407100,408200,412100,418800,425300,428600,428500,428200,427100,425100,424800,425600,426300,427400,428100,425400,421400,416300,410400,405400,403000,399000,390200,381200,374500,366900,356500,346000,334900,323300,311600,300600,290300,280000,270400,261300,251900,241800,231100,221500,216400,214100,211200,208400,207700,207200,205800,204100,201500,198100,197200,198900,200000,201500,204500,205800,203600,201300,201300,202200,203200,204300,204200,202600,201500,200300,199100,198600,198700,198900,198000,194900,192200,191900,193700,196400,197700,197700,198800,200100,201600,204700,208400,214000,223000,233000,240600,244800,247800,251300,254300,257200,259700,263600,270500,279200,284500,287500,291600,294900,295600,296900,298300,298200,297500,297200,298200,300200,300500,299600,299700,300000,300400,301600,304000,306800,310600,313900,316700,320100,325000,328900,328400,338700,357600,366200,363400,365000,367600,369200,370300,369000,367300,368400,373600,373300,367800,364800,367100,371000,378200,382800,381700,379300
272578,Commerce,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3207,140300,140200,140200,140300,140100,140000,140000,140000,139900,139900,140300,140800,141400,141800,141900,141200,140400,140300,141100,142000,142200,142400,142800,142600,142100,142400,143000,143400,143800,144300,144300,143700,143200,143200,143800,144700,145000,145100,145100,145200,145500,146400,147800,149500,151200,153000,154800,156000,156500,157000,157500,157900,157100,155200,154400,155400,156700,157900,159200,160000,160200,160600,161400,162400,163800,165500,167800,170000,172300,175000,178100,181400,184600,187500,189800,191800,193500,194900,195700,196500,198500,201700,205300,209100,212800,216800,221300,225200,228500,232300,236600,241300,246500,251100,254300,256300,260100,265900,272000,280900,293400,305600,314900,322000,328300,334200,339700,346900,355800,365100,374100,382800,390400,398100,405600,413200,419900,423800,425800,428100,430900,434500,440400,445900,447900,448500,449900,451400,452900,455300,460000,464200,466900,468300,467500,464400,460400,456200,450800,443200,432700,422400,413800,405600,395900,384100,368900,354000,343000,334500,326500,319400,312400,305700,299700,293600,286500,279100,273300,269800,267800,266300,265300,265100,267000,270000,271300,270600,269100,267400,266200,266000,265900,265700,266600,267300,266500,264300,261100,257900,256400,255300,254600,253700,251700,249100,247700,245800,243500,242300,242500,244500,247300,251300,255000,257500,259300,261600,262700,264000,266200,268300,271800,277600,283800,289600,295500,300400,305700,310400,312900,316000,321600,326800,329600,330700,331300,333100,335300,337300,339200,341400,343000,343600,343600,343900,344700,345800,348500,352100,353700,353000,352600,353200,354800,357900,361800,366400,372300,378300,382500,383600,390100,399500,402200,397600,397000,398800,400800,403300,407500,411200,413400,415100,415600,416700,420700,427400,432100,435400,437800,439900,440900
10734,Castaic,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3309,200100,200100,200200,200500,201100,202100,202900,202700,202100,203000,204800,206600,208300,210000,211100,209800,207200,205100,204200,204200,205600,207700,209600,210500,211500,213100,214600,216000,217800,220100,223500,227300,230300,232300,234100,235800,236200,236400,237200,238700,240400,242800,245900,249800,252400,254400,255900,256600,257200,258500,259600,260800,262000,262300,261600,260500,260700,262900,265900,267700,269100,271100,273900,276100,277700,279600,282000,284500,286800,289700,293100,296900,300600,304700,309100,313600,317900,323300,329900,336900,342700,347100,351400,356800,363000,369300,375300,381800,388600,394800,400300,405800,411800,419300,427100,435600,446000,456300,465500,476100,488900,500600,508400,513200,518300,524400,530200,535500,540100,544400,549500,557900,567900,575500,581600,590700,601000,608300,614400,620700,625600,627900,627900,623500,616300,609100,603300,598100,591000,581500,574200,571000,570500,569900,568900,567300,563000,557200,553400,548300,539400,529000,518400,506400,493000,482700,475300,466600,457600,450900,444900,438700,431300,424400,419200,414300,408300,401700,395500,392000,390800,389000,385300,380800,384200,393400,397900,395800,396500,399200,399600,397700,396200,395300,393200,389600,388300,390300,391700,390400,385000,376200,369500,366800,364500,362800,365000,369400,367900,361600,356800,355400,354800,356100,357200,357900,358800,360100,361100,366600,374000,377600,380800,389000,398900,407700,415200,420300,424300,428900,432400,432900,431000,429000,428700,430800,435100,440500,445500,450400,453900,455300,456900,458700,461000,464600,469500,473000,476000,478800,482200,485500,488600,490800,492600,493600,494000,494400,497100,501600,505700,507500,509300,510500,511600,513800,517000,519100,521000,524100,528400,532400,536400,540600,544200,547000,550400,554600,557700,559800,562200,566000,568900
12520,Malibu,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3321,640900,623600,612900,604400,601200,599300,598500,599000,602000,602900,603300,607900,615500,619800,622700,626600,632000,638900,645000,650200,656500,661400,666500,676500,687400,694900,701300,707200,712800,722700,735000,743400,747000,746700,746400,755700,774500,793000,807300,817600,822400,822500,826700,839500,855400,867000,875200,883700,894700,907300,920100,933100,947200,960900,967700,971800,975900,980600,986900,997100,1007700,1018000,1028800,1041500,1052900,1061600,1069000,1080000,1095800,1113900,1129700,1138500,1138300,1134200,1138400,1150800,1165300,1180600,1197900,1210600,1222800,1237400,1255000,1272000,1292400,1313300,1326500,1331100,1341700,1359000,1377000,1400900,1432900,1464800,1493400,1525500,1561500,1597800,1636500,1678500,1711900,1738700,1759600,1773300,1783100,1799100,1821600,1848100,1875400,1901900,1932500,1969800,2012500,2050000,2090900,2137200,2177500,2202800,2221200,2233100,2242200,2259800,2281600,2297000,2308300,2322700,2335300,2347500,2364300,2387600,2408600,2428400,2450700,2465600,2466500,2455400,2449200,2460600,2486500,2494000,2488600,2477400,2460900,2424500,2386900,2372800,2368200,2349300,2323000,2306300,2294700,2286800,2284800,2284800,2273700,2245800,2216500,2191600,2172100,2163400,2155300,2140600,2136200,2144400,2102200,2041800,2017000,2031400,2044600,2047300,2043600,2047000,2047700,2031400,2004800,1987400,2006800,2034500,2047800,2082600,2133500,2153900,2159900,2161500,2163500,2153400,2109400,2058200,2045900,2057200,2071000,2077900,2091200,2113600,2128200,2159100,2206600,2249200,2276700,2291800,2292700,2302500,2328200,2350000,2331700,2322200,2355900,2397600,2400300,2390100,2396800,2423000,2438900,2440900,2448100,2469900,2493200,2492400,2472100,2442000,2437700,2482400,2546600,2577500,2608400,2661600,2702200,2685000,2669600,2682300,2688100,2689100,2710100,2706500,2682400,2677400,2693000,2708200,2711900,2719500,2739100,2754100,2759700,2749600,2721400,2733000,2796400,2852700,2875500,2879500,2869400,2860100,2874400,2902000,2924700,2939700,2964300,2992900,3040600,3118700,3179500,3195100,3199600
47695,Sierra Madre,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3787,246300,248000,249300,251900,253600,254400,254500,255300,256200,258000,260300,260300,257500,255000,254400,255300,257700,262000,266800,269700,272000,276600,280200,281700,284600,290300,295200,298400,301100,303600,307200,311400,313800,315000,315000,314900,316600,320400,324000,327000,330700,335300,340800,346500,352100,358900,365000,367100,366800,367100,366500,364900,364500,367200,370000,372000,373800,376500,379100,381100,380800,380900,384900,391800,396900,398900,401700,406100,408700,409900,414900,423900,432400,438400,442900,447200,452200,458500,464100,468500,475100,484300,492500,499100,507500,515800,523200,530200,536500,542300,552000,565600,580200,589900,596700,604100,618600,636700,651500,660600,669500,677000,680900,682900,685700,691600,698300,705800,714000,725600,741200,758000,771200,779200,781200,779500,779300,782400,786100,786800,783500,777600,774000,774800,776500,777300,779500,782200,780700,779000,782000,788400,789200,788100,785600,783600,784400,787200,785200,779900,775900,772900,767000,755300,746100,740300,733000,723200,714600,707900,703600,699600,695800,692800,687700,679200,670600,662300,657200,658000,662600,667100,671400,678000,678900,673200,672400,677300,679100,678000,673500,663400,653400,648100,647400,647500,649200,652000,652800,655700,657000,651700,644500,642800,640500,634700,627100,622600,621900,623200,623000,622800,626500,633900,642900,651700,654400,651300,650000,652000,656600,663400,672300,683900,697900,712400,729100,739600,745600,756000,767600,772700,776200,778200,781200,786200,787700,786900,793600,804200,807300,802800,802800,807600,814000,819600,823400,823000,821400,823000,834900,850100,859400,867300,876900,883700,890800,898900,904700,909300,914000,922400,909400,891700,901700,927800,934200,936300,939600,943100,946700,953400,967100,976700,972200,962100,959900,963600,976500,988500,994200,1000300,1008000
396550,View Park-Windsor Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3801,218900,222000,223000,222200,222200,224200,226200,227100,228700,231200,233500,234400,234400,234000,232900,232100,232900,234400,234000,232500,232200,233700,236000,237500,240300,245000,250000,255300,260300,261800,261400,261800,262000,262200,265100,269800,272700,275100,279000,282700,284100,285100,286900,289200,290300,291700,293100,294700,296100,295300,292400,290800,288900,288600,292300,298300,305000,310800,314000,316200,317900,319800,323900,329500,333900,336000,337900,340500,342900,346500,352700,360000,366200,371000,375700,382000,390900,399500,406100,412600,416900,419400,422300,425100,425500,429100,436100,445000,452700,460900,472600,487300,502200,517700,530800,539400,551800,572000,593000,607600,618400,623800,623400,622800,626800,629800,635800,645900,656600,664700,671400,675800,680900,690100,702400,712000,718800,725900,732700,743400,755400,761000,758600,757800,760000,763800,766300,765200,760800,759000,756100,749200,741900,736100,728500,718400,711200,711400,714500,712100,704700,692900,680700,669300,657100,642800,630300,617600,604900,593300,583300,573800,563400,552300,542300,533900,525200,514700,504900,498700,496300,493500,488600,481900,481600,488500,493500,489200,479700,472300,468700,466400,460900,452700,444500,443500,445600,444300,441200,439100,437300,437900,438300,437200,436300,434500,433200,431000,426800,423600,420700,421300,427400,433700,438500,448900,459300,462400,461000,461100,464500,469100,476800,488800,501900,510100,514900,517300,521400,531300,543300,552400,556500,559300,563900,566500,564700,568200,578100,585400,589000,592100,592800,589700,587400,589600,594100,598900,605100,613900,623400,631100,634500,638600,645100,652800,660900,667800,673000,679800,690300,699300,703800,705000,710000,719300,730200,740300,748100,751000,753400,761700,770900,777100,779900,779100,778600,785000,800500,821200,838600,848900,855200
54299,San Marino,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3802,512300,522900,530100,534600,537100,537900,540000,544000,548500,552100,555800,559700,562500,563100,563800,567500,573000,577100,579200,583200,590000,598100,606200,614600,621100,626600,632600,639500,645500,653500,663200,670900,674500,674900,677600,686500,695100,698900,703000,707100,710200,714100,718900,724300,730300,736700,742000,746200,749800,754600,757400,759500,761800,763900,763800,764700,768700,776900,787100,794200,796400,797500,798600,799700,802200,805100,809200,815800,822000,827500,834800,840300,842200,843400,847600,855700,868100,883800,899500,908200,911700,916500,924300,931800,940200,946100,950600,956100,967500,982300,996700,1011400,1030200,1049100,1064300,1078700,1095800,1122000,1153300,1178500,1191100,1196000,1200100,1210700,1225400,1235800,1244600,1260100,1283600,1307700,1327500,1342900,1355600,1365800,1375600,1385800,1393200,1398100,1404900,1413700,1424100,1433000,1442400,1454600,1465900,1474000,1480800,1483700,1479600,1478900,1484000,1491000,1493500,1493500,1491800,1493600,1501400,1510600,1518600,1522100,1517600,1508100,1499600,1490900,1479500,1469200,1460000,1450800,1443100,1436100,1427700,1423000,1417500,1409100,1404700,1405600,1402400,1391900,1377900,1370400,1369100,1367100,1365600,1364600,1388100,1424400,1438100,1427000,1418100,1404100,1393800,1387300,1381300,1385400,1388800,1383700,1370300,1364200,1359500,1351300,1342800,1352500,1363900,1370100,1367700,1361100,1361300,1370100,1373800,1372800,1373800,1373700,1375200,1383700,1407800,1424100,1428600,1432200,1440700,1447100,1458700,1481700,1516000,1552300,1583400,1610900,1642700,1684500,1719300,1736200,1738700,1747200,1768200,1788400,1809800,1856500,1911800,1953500,1983900,2003400,2031100,2051300,2064400,2069900,2090600,2115500,2146100,2175500,2215700,2236400,2242200,2247000,2242900,2227400,2212800,2187000,2154900,2141600,2152400,2167100,2170200,2177400,2145100,2107200,2115400,2184800,2268400,2371200,2418900,2381200,2310000,2270000,2252700,2249000,2263300,2282200,2298800,2311600,2345100,2397000,2436800,2455100,2474900
29189,Littlerock,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3831,82300,81900,82400,83300,83900,83800,83700,83500,83500,83400,83800,84300,84300,84000,83500,83900,85000,85500,85100,85000,85200,85500,86000,86400,85800,84100,83000,82700,82900,83100,83700,84100,84600,85300,86000,86600,87800,90100,92400,93600,94400,95300,96500,98000,99300,99600,99400,99700,100900,101300,100900,100500,100500,101300,103400,105600,107200,109200,111600,113200,114100,115400,117000,118200,119100,120200,121100,121300,121800,123400,125100,126300,127600,129000,129800,131400,134000,136900,139100,140900,143100,145700,147800,150100,152900,155600,158000,161100,164100,167100,170400,174900,179500,183100,186000,189200,193600,200100,208100,214800,219600,223700,227900,233600,240600,247500,254800,263200,271300,279100,287900,295300,300800,308100,316400,322800,326900,329400,331700,335200,339300,342200,344000,347400,351000,351300,350100,349200,346300,343300,342200,341200,339100,337000,334900,334100,332900,329600,326100,320400,310200,299000,290800,284600,277400,267400,256600,248100,241000,233800,227300,220900,212500,203400,195100,187000,178700,170700,162700,154500,148400,144600,140900,137600,138200,141000,142600,141600,140900,141600,142300,139500,135700,133400,130300,127500,127100,127600,127200,127600,127100,125700,124400,124000,123400,121900,121100,121600,122500,123100,122800,121000,120400,121100,122100,123900,126000,127300,128400,130500,132500,134500,136400,138700,140900,142500,144800,149100,154700,159400,161400,161000,159200,158400,158700,161200,164100,167000,168900,171600,173600,176700,180200,182600,183000,183200,184300,186000,187800,189200,189900,189400,189300,189400,191300,194400,196200,195900,196600,199200,203800,208600,214200,219200,222000,223000,225300,228200,230200,231500,233200,234700,235700,237500,240000,241800,243800,247500,252300,256900,259500,262000,265300
113576,Avocado Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3852,149200,149500,149700,150500,150900,150700,150500,151100,151600,152400,152900,153200,153200,153100,153500,154300,154900,154700,154300,153500,152400,152300,153200,154000,154900,155400,154600,153900,155400,157400,158400,159600,161700,163700,165100,165600,165600,166400,167400,168700,169800,170600,172400,175100,177400,179400,180900,181600,181600,182600,184400,186100,187500,188600,189500,190400,191300,192600,195300,198900,201300,203500,205600,206000,205200,206600,208500,210300,213500,217700,221000,225000,229900,234100,238200,243500,249400,253600,256000,257400,259300,260600,262800,266600,272500,277800,281600,284700,288600,294200,301900,308300,312800,319500,328400,336600,344100,351400,359900,370800,380800,390000,399300,408600,416500,423900,428100,430800,435500,442500,447200,450300,455300,461700,469700,480300,490700,496100,500600,504700,506800,510300,518200,525800,529500,530400,528400,525100,522700,522000,523300,524700,524700,522600,519000,514200,508500,501100,493700,487400,480000,471200,461100,450700,440900,432000,422500,413800,407400,402000,396800,391700,386700,381900,377400,373000,368600,363400,358000,354700,353700,353500,352900,352100,352500,355000,357300,358300,357500,355700,354100,352100,349900,349300,349100,347900,347400,347500,346700,344400,342000,340500,339400,338200,335500,331700,329600,329200,327500,325000,324700,326600,328300,329300,330300,331500,332900,334800,336300,338900,343200,347100,350200,353700,359000,367400,378800,390000,398300,402000,402700,402300,402200,403500,405700,408900,413600,418800,422600,425000,427200,429100,430800,432000,432900,433100,434500,436000,436600,437400,439900,442700,444900,447200,450700,456300,461700,464700,467500,470600,472700,473400,473400,472700,473500,477500,482900,486800,490800,495600,500500,505500,511200,514900,515000,514700,518200,524100,528900,533200,537500,541000,542400
27103,Signal Hill,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369100,361900,353900,347800,341500,334000,327800,324000,320800,317000,313100,309700,307200,306100,306000,305000,302300,299600,299200,300400,301600,302400,304700,308800,311500,312100,312200,314100,315900,316600,320300,327500,334600,342000,350400,357300,364100,373800,383300,388500,389500,391200,390300,388700,389400,393700,396800,398900,400000,400100,400200,402200,405300,408500,414000,420600,426400,431000,432400,430900,430800,432500,433300,434200,435400,435800,436300,437900,440200,440300,447000,456200,457300,452900,453100,453800,454000,453700,454300,456900,460400,465400,468700,471400,476200,481500,485300,490100,493100,496200,500000
118875,West Athens,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4427,136200,136400,136200,135400,134700,134500,134600,134700,134500,135400,136400,136900,136500,136500,137200,138700,139900,140200,139700,139300,139300,139700,140300,141300,142600,144100,145300,146500,147100,148100,149900,151200,150600,148700,146700,145400,144900,145400,146600,148000,149000,149700,150300,150700,150800,151300,151900,152300,152400,152100,152800,154600,156500,158300,159700,160500,161800,164000,166400,168200,169200,169400,168700,167800,167600,167700,167800,168900,171900,176000,179500,182400,185100,187800,190200,191400,192400,194300,199100,206400,212900,217500,222600,227300,231300,234300,236600,240000,244900,248900,250400,251100,252900,256000,260300,266600,276000,287400,297600,306400,314600,323400,332700,341300,348100,354800,361400,368000,372900,378000,385600,393900,399100,404400,412400,421600,428800,433300,436500,439900,442400,446600,453700,461300,467600,471200,470500,469100,471100,475200,478100,478500,479100,480500,481100,480000,479300,478700,476600,472200,463600,451600,438600,427300,417000,405500,389500,373300,361000,351000,340900,331600,322800,314600,306800,298900,291000,282900,274800,269300,267100,266800,266400,264700,267500,274400,280600,283700,285900,284500,282400,280700,278500,274400,270300,267700,265000,261400,258500,255600,252400,250800,252000,253700,253800,253100,254100,255800,255200,253800,252400,250900,249800,252100,258300,264500,268000,271200,275800,278700,279100,278700,280800,285200,290700,298300,305100,308000,310000,313700,315200,315900,317400,319400,323100,331100,338300,341100,343600,347900,350700,349000,347100,347200,348700,351100,354600,359900,365200,368400,368900,371400,375600,380400,383600,386100,389800,394100,396300,397900,401000,404600,404800,404700,407700,414300,421800,430000,437600,443200,446400,448200,450900,454100,456900,458100,459300,462100,466000,469700,474100,480600,485800
